mm_policy,qa_function,explore_policy,pretrain_semantic,long_capacity,semantic_decay_factor,test_mean,test_std
random,random,avoid_walls,include_walls,6,0.9,1000.0,0.0
random,random,avoid_walls,include_walls,6,0.99,1000.0,0.0
random,random,random,False,6,0.7,1000.0,0.0
random,random,random,False,6,0.8,1000.0,0.0
random,random,random,False,6,0.9,1000.0,0.0
random,random,random,False,6,0.99,1000.0,0.0
random,random,random,exclude_walls,6,0.7,1000.0,0.0
random,random,random,exclude_walls,6,0.8,1000.0,0.0
random,random,random,exclude_walls,6,0.9,1000.0,0.0
random,random,random,exclude_walls,6,0.99,1000.0,0.0
random,random,random,include_walls,6,0.7,1000.0,0.0
random,random,random,include_walls,6,0.8,1000.0,0.0
random,random,random,include_walls,6,0.9,1000.0,0.0
random,random,random,include_walls,6,0.99,1000.0,0.0
handcrafted,strongest,avoid_walls,False,6,0.7,990.0,0.0
handcrafted,strongest,avoid_walls,False,6,0.8,990.0,0.0
handcrafted,strongest,avoid_walls,False,6,0.9,990.0,0.0
handcrafted,strongest,avoid_walls,False,6,0.99,990.0,0.0
handcrafted,strongest,avoid_walls,exclude_walls,6,0.7,990.0,0.0
handcrafted,strongest,avoid_walls,exclude_walls,6,0.8,990.0,0.0
handcrafted,strongest,avoid_walls,exclude_walls,6,0.9,990.0,0.0
handcrafted,strongest,avoid_walls,exclude_walls,6,0.99,990.0,0.0
handcrafted,strongest,avoid_walls,include_walls,6,0.7,990.0,0.0
handcrafted,strongest,avoid_walls,include_walls,6,0.8,990.0,0.0
handcrafted,strongest,avoid_walls,include_walls,6,0.9,990.0,0.0
handcrafted,strongest,avoid_walls,include_walls,6,0.99,990.0,0.0
handcrafted,strongest,random,False,6,0.7,990.0,0.0
handcrafted,strongest,random,False,6,0.8,990.0,0.0
handcrafted,strongest,random,False,6,0.9,990.0,0.0
handcrafted,strongest,random,False,6,0.99,990.0,0.0
handcrafted,strongest,random,exclude_walls,6,0.7,990.0,0.0
handcrafted,strongest,random,exclude_walls,6,0.8,990.0,0.0
handcrafted,strongest,random,exclude_walls,6,0.9,990.0,0.0
handcrafted,strongest,random,exclude_walls,6,0.99,990.0,0.0
handcrafted,strongest,random,include_walls,6,0.7,990.0,0.0
handcrafted,strongest,random,include_walls,6,0.8,990.0,0.0
handcrafted,strongest,random,include_walls,6,0.9,990.0,0.0
handcrafted,strongest,random,include_walls,6,0.99,990.0,0.0
semantic,strongest,avoid_walls,False,6,0.7,990.0,0.0
semantic,strongest,avoid_walls,False,6,0.8,990.0,0.0
semantic,strongest,avoid_walls,False,6,0.9,990.0,0.0
semantic,strongest,avoid_walls,False,6,0.99,990.0,0.0
semantic,strongest,avoid_walls,exclude_walls,6,0.7,990.0,0.0
semantic,strongest,avoid_walls,exclude_walls,6,0.8,990.0,0.0
semantic,strongest,avoid_walls,exclude_walls,6,0.9,990.0,0.0
semantic,strongest,avoid_walls,exclude_walls,6,0.99,990.0,0.0
semantic,strongest,avoid_walls,include_walls,6,0.7,990.0,0.0
semantic,strongest,avoid_walls,include_walls,6,0.8,990.0,0.0
semantic,strongest,avoid_walls,include_walls,6,0.9,990.0,0.0
semantic,strongest,avoid_walls,include_walls,6,0.99,990.0,0.0
semantic,strongest,random,False,6,0.7,990.0,0.0
semantic,strongest,random,False,6,0.8,990.0,0.0
semantic,strongest,random,False,6,0.9,990.0,0.0
semantic,strongest,random,False,6,0.99,990.0,0.0
semantic,strongest,random,exclude_walls,6,0.7,990.0,0.0
semantic,strongest,random,exclude_walls,6,0.8,990.0,0.0
semantic,strongest,random,exclude_walls,6,0.9,990.0,0.0
semantic,strongest,random,exclude_walls,6,0.99,990.0,0.0
semantic,strongest,random,include_walls,6,0.7,990.0,0.0
semantic,strongest,random,include_walls,6,0.8,990.0,0.0
semantic,strongest,random,include_walls,6,0.9,990.0,0.0
semantic,strongest,random,include_walls,6,0.99,990.0,0.0
random,strongest,random,False,6,0.7,982.6,3.7202150475476548
random,strongest,random,False,6,0.8,982.6,3.7202150475476548
random,strongest,random,False,6,0.9,982.6,3.7202150475476548
